202,212,252,1
202,212,252,1
202,212,252,1
202,212,252,1
202,212,252,1
200,211,255,1
199,210,254,1
199,210,254,1
198,209,253,1
198,209,253,1
71,82,120,1
71,82,120,1
71,82,120,1
72,83,121,1
73,84,122,1
74,85,123,1
74,85,123,1
74,85,123,1
71,82,120,1
72,83,121,1
72,83,121,1
72,83,121,1
73,84,122,1
73,84,122,1
73,84,122,1
74,85,123,1
76,84,124,1
77,85,125,1
78,86,126,1
76,84,124,1
74,82,122,1
74,82,122,1
76,84,124,1
78,86,126,1
81,89,129,1
82,90,130,1
84,92,132,1
84,92,132,1
83,91,131,1
82,90,130,1
84,92,132,1
86,94,134,1
82,90,130,1
83,91,131,1
84,92,132,1
85,93,133,1
85,93,133,1
85,93,133,1
84,92,132,1
84,92,132,1
82,90,130,1
81,89,129,1
79,87,127,1
79,87,127,1
81,89,129,1
82,90,130,1
81,89,129,1
79,89,129,1
83,93,133,1
81,93,133,1
82,94,134,1
82,94,134,1
82,94,134,1
81,93,133,1
80,92,132,1
80,92,132,1
79,91,131,1
79,91,131,1
79,91,131,1
79,91,131,1
79,91,131,1
79,91,131,1
79,91,131,1
77,92,131,1
75,90,129,1
75,90,129,1
78,88,128,1
79,87,127,1
80,86,129,1
79,85,128,1
75,84,128,1
69,85,128,1
65,86,131,1
158,183,227,1
151,180,225,1
153,184,229,1
158,187,232,1
166,190,236,1
168,188,236,1
170,190,238,1
173,191,244,1
175,193,246,1
179,197,250,1
185,202,253,1
188,205,254,1
192,208,255,1
194,209,255,1
196,209,253,1
203,212,255,1
208,217,255,1
215,223,255,1
221,227,255,1
225,230,255,1
223,228,255,1
222,225,255,1
218,223,255,1
209,215,250,1
208,216,253,1
209,217,254,1
209,217,254,1
209,217,254,1
209,217,254,1
208,216,253,1
208,216,253,1
208,216,253,1
208,216,253,1
208,216,253,1
207,215,252,1
206,214,251,1
205,213,250,1
205,213,250,1
203,212,249,1
207,216,253,1
205,217,253,1
205,217,253,1
206,218,254,1
206,218,254,1
207,219,255,1
207,218,255,1
207,218,255,1
204,215,253,1
204,215,253,1
204,214,254,1
203,213,253,1
203,213,253,1
203,213,253,1
203,212,255,1
203,212,255,1
207,215,255,1
207,215,255,1
206,214,254,1
206,214,254,1
206,214,254,1
206,214,254,1
205,213,253,1
205,213,253,1
201,209,249,1
204,212,252,1
207,215,255,1
208,216,255,1
208,216,255,1
207,215,255,1
207,215,255,1
208,217,255,1
205,217,253,1
205,217,251,1
206,218,252,1
207,219,253,1
207,219,255,1
207,219,255,1
206,217,255,1
206,217,255,1
205,215,255,1
205,215,255,1
204,214,254,1
203,213,253,1
202,211,254,1
203,212,255,1
203,212,255,1
203,212,255,1
205,215,255,1
205,215,255,1
204,214,254,1
203,213,253,1
202,212,252,1
200,210,250,1
199,209,249,1
199,209,249,1
202,212,252,1
202,212,252,1
202,212,252,1
202,212,252,1
202,212,252,1
202,212,252,1
202,212,252,1
202,212,252,1
202,213,255,1
201,212,255,1
200,211,255,1
200,211,255,1
200,211,255,1
75,86,124,1
75,86,124,1
74,85,123,1
74,85,123,1
73,84,122,1
72,83,121,1
71,82,120,1
71,82,120,1
71,82,120,1
71,82,120,1
71,82,120,1
71,82,120,1
72,83,121,1
72,83,121,1
72,83,121,1
73,84,122,1
76,84,124,1
77,85,125,1
77,85,125,1
76,84,124,1
74,82,122,1
73,81,121,1
74,82,122,1
75,83,123,1
77,85,125,1
78,86,126,1
80,88,128,1
79,87,127,1
78,86,126,1
78,86,126,1
79,87,127,1
81,89,129,1
83,91,131,1
83,91,131,1
83,91,131,1
84,92,132,1
84,92,132,1
84,92,132,1
83,91,131,1
83,91,131,1
80,88,128,1
79,87,127,1
78,86,126,1
78,86,126,1
79,87,127,1
80,88,128,1
80,88,128,1
80,88,128,1
80,90,130,1
79,91,131,1
80,92,132,1
81,93,133,1
82,94,134,1
82,94,134,1
82,94,134,1
81,93,133,1
80,92,132,1
80,92,132,1
79,91,131,1
79,91,131,1
79,91,131,1
79,91,131,1
78,90,130,1
78,90,130,1
75,90,129,1
75,90,129,1
78,88,128,1
79,87,127,1
80,86,129,1
79,85,128,1
75,84,128,1
71,84,128,1
68,87,132,1
160,185,229,1
155,184,229,1
157,186,231,1
161,187,233,1
167,190,238,1
171,188,237,1
173,190,239,1
175,192,243,1
177,194,245,1
181,198,247,1
186,201,250,1
189,205,252,1
191,206,252,1
194,207,251,1
196,208,250,1
204,214,254,1
206,217,255,1
213,221,255,1
216,225,255,1
219,225,255,1
219,224,255,1
215,220,253,1
213,218,251,1
211,217,252,1
210,218,255,1
212,220,255,1
213,221,255,1
213,221,255,1
212,220,255,1
210,218,255,1
209,217,254,1
202,210,247,1
202,210,247,1
203,211,248,1
203,211,248,1
205,213,250,1
206,214,251,1
208,216,253,1
207,216,253,1
206,215,252,1
204,216,252,1
205,217,253,1
206,218,254,1
206,218,254,1
207,219,255,1
208,219,255,1
208,219,255,1
203,214,252,1
203,214,252,1
203,213,253,1
203,213,253,1
204,214,254,1
204,214,254,1
204,213,255,1
204,213,255,1
209,217,255,1
209,217,255,1
208,216,255,1
207,215,255,1
207,215,255,1
206,214,254,1
205,213,253,1
205,213,253,1
200,208,248,1
203,211,251,1
205,213,253,1
206,214,254,1
206,214,254,1
205,213,253,1
206,214,254,1
207,216,254,1
203,215,251,1
204,216,250,1
205,217,251,1
205,217,251,1
206,218,254,1
206,218,254,1
207,218,255,1
207,218,255,1
206,216,255,1
205,215,255,1
204,214,254,1
204,214,254,1
203,212,255,1
203,212,255,1
204,213,255,1
204,213,255,1
204,214,254,1
203,213,253,1
203,213,253,1
202,212,252,1
201,211,251,1
200,210,250,1
199,209,249,1
199,209,249,1
201,211,251,1
201,211,251,1
201,211,251,1
201,211,251,1
201,211,251,1
201,211,251,1
201,211,251,1
201,211,251,1
200,211,255,1
199,210,254,1
198,209,253,1
198,209,253,1
198,209,253,1
74,84,124,1
74,84,124,1
75,85,125,1
75,85,125,1
74,84,124,1
73,83,123,1
71,81,121,1
70,80,120,1
71,81,121,1
71,81,121,1
72,82,122,1
72,82,122,1
72,82,122,1
73,83,123,1
73,83,123,1
73,83,123,1
75,82,125,1
76,83,126,1
77,84,127,1
76,83,126,1
74,81,124,1
72,79,122,1
73,80,123,1
74,81,124,1
76,83,126,1
78,85,128,1
79,86,129,1
78,85,128,1
76,83,126,1
75,82,125,1
76,83,126,1
77,84,127,1
82,90,130,1
81,89,129,1
81,89,129,1
81,89,129,1
81,89,129,1
81,89,129,1
81,89,129,1
81,89,129,1
77,85,125,1
78,86,126,1
78,86,126,1
77,85,125,1
77,85,125,1
78,86,126,1
80,88,128,1
81,89,129,1
77,87,127,1
78,88,128,1
79,89,129,1
81,91,131,1
83,93,133,1
84,94,134,1
84,94,134,1
84,94,134,1
84,94,134,1
84,94,134,1
83,93,133,1
82,92,132,1
80,90,130,1
79,89,129,1
78,88,128,1
76,88,128,1
75,90,129,1
75,90,129,1
76,88,128,1
79,87,127,1
80,86,129,1
79,85,128,1
77,83,128,1
71,84,128,1
67,86,131,1
162,185,231,1
159,185,232,1
159,187,234,1
164,187,235,1
168,189,240,1
173,187,239,1
176,191,240,1
181,197,244,1
182,198,245,1
185,201,248,1
189,204,250,1
192,207,253,1
195,208,252,1
195,208,252,1
197,209,251,1
208,218,255,1
209,220,255,1
212,220,255,1
211,220,254,1
212,218,253,1
211,217,252,1
210,216,251,1
209,215,250,1
207,215,252,1
208,216,253,1
209,217,254,1
209,217,254,1
208,216,253,1
207,215,252,1
205,213,250,1
203,211,248,1
206,214,251,1
206,214,251,1
206,214,251,1
207,215,252,1
209,217,254,1
211,219,255,1
213,221,255,1
213,222,255,1
207,216,253,1
205,217,253,1
205,217,253,1
206,218,254,1
206,217,255,1
207,218,255,1
207,218,255,1
207,218,255,1
204,214,254,1
204,214,254,1
204,214,254,1
204,214,254,1
205,214,255,1
205,214,255,1
205,214,255,1
205,214,255,1
206,213,255,1
205,212,255,1
205,212,255,1
204,211,254,1
202,209,252,1
201,208,251,1
201,208,251,1
200,207,250,1
199,206,249,1
201,208,251,1
203,210,253,1
204,211,254,1
203,210,253,1
203,210,253,1
204,211,254,1
206,214,254,1
203,214,252,1
203,215,251,1
204,216,252,1
204,216,252,1
205,216,254,1
205,216,254,1
206,217,255,1
207,218,255,1
206,216,255,1
205,215,255,1
204,214,254,1
204,214,254,1
203,212,255,1
203,212,255,1
204,213,255,1
204,213,255,1
200,210,250,1
200,210,250,1
200,210,250,1
201,211,251,1
201,211,251,1
201,211,251,1
201,211,251,1
201,211,251,1
201,211,251,1
201,211,251,1
201,211,251,1
201,211,251,1
201,211,251,1
201,211,251,1
201,211,251,1
201,211,251,1
198,209,253,1
198,209,253,1
197,208,252,1
197,208,252,1
197,208,252,1
69,79,119,1
70,80,120,1
72,82,122,1
74,84,124,1
75,85,125,1
74,84,124,1
73,83,123,1
73,83,123,1
72,82,122,1
72,82,122,1
72,82,122,1
72,82,122,1
73,83,123,1
73,83,123,1
73,83,123,1
74,84,124,1
74,81,124,1
75,82,125,1
77,84,127,1
77,84,127,1
75,82,125,1
74,81,124,1
74,81,124,1
75,82,125,1
78,85,128,1
80,87,130,1
80,87,130,1
79,86,129,1
77,84,127,1
76,83,126,1
77,84,127,1
78,85,128,1
81,89,129,1
80,88,128,1
79,87,127,1
78,86,126,1
78,86,126,1
78,86,126,1
79,87,127,1
79,87,127,1
77,85,125,1
78,86,126,1
79,87,127,1
79,87,127,1
78,86,126,1
79,87,127,1
81,89,129,1
83,91,131,1
76,86,126,1
77,87,127,1
79,89,129,1
81,91,131,1
82,92,132,1
83,93,133,1
84,94,134,1
84,94,134,1
85,95,135,1
85,95,135,1
83,93,133,1
82,92,132,1
80,90,130,1
79,89,129,1
77,87,127,1
75,87,127,1
75,90,129,1
75,90,129,1
76,88,128,1
79,87,127,1
80,86,129,1
79,85,128,1
77,83,128,1
71,84,130,1
65,83,130,1
161,184,230,1
159,185,232,1
162,188,235,1
165,188,238,1
170,189,240,1
173,187,239,1
178,191,243,1
185,201,248,1
187,203,249,1
191,206,252,1
193,209,252,1
197,210,254,1
198,212,254,1
200,212,254,1
199,211,251,1
213,223,255,1
211,222,255,1
210,219,255,1
209,217,254,1
210,216,253,1
210,216,251,1
210,216,251,1
209,218,252,1
208,216,253,1
208,216,253,1
208,216,253,1
208,216,253,1
207,215,252,1
205,213,250,1
204,212,249,1
203,211,248,1
211,219,255,1
210,218,255,1
208,216,253,1
207,215,252,1
207,215,252,1
208,216,253,1
209,217,254,1
209,218,255,1
206,218,254,1
206,218,254,1
206,218,254,1
206,218,254,1
206,217,255,1
206,217,255,1
206,217,255,1
206,217,255,1
205,215,255,1
205,215,255,1
205,215,255,1
205,215,255,1
205,214,255,1
204,213,255,1
204,213,255,1
204,213,255,1
207,214,255,1
206,213,255,1
205,212,255,1
205,212,255,1
203,210,253,1
203,210,253,1
202,209,252,1
201,208,251,1
200,207,250,1
201,208,251,1
203,210,253,1
203,210,253,1
202,209,252,1
202,209,252,1
204,211,254,1
206,214,254,1
204,215,253,1
204,216,252,1
203,214,252,1
203,214,252,1
203,214,252,1
204,215,253,1
205,216,254,1
205,216,254,1
205,215,255,1
205,215,255,1
204,214,254,1
203,213,253,1
202,211,254,1
203,212,255,1
203,212,255,1
203,212,255,1
199,209,249,1
199,209,249,1
199,209,249,1
200,210,250,1
200,210,250,1
200,210,250,1
201,211,251,1
201,211,251,1
200,210,250,1
200,210,250,1
200,210,250,1
200,210,250,1
200,210,250,1
200,210,250,1
200,210,250,1
200,210,250,1
199,210,254,1
199,210,254,1
198,209,253,1
198,209,253,1
198,209,253,1
67,77,117,1
69,79,119,1
71,81,121,1
73,83,123,1
74,84,124,1
74,84,124,1
72,82,122,1
71,81,121,1
71,81,121,1
71,81,121,1
71,81,121,1
72,82,122,1
72,82,122,1
73,83,123,1
73,83,123,1
73,83,123,1
72,79,122,1
75,82,125,1
77,84,127,1
78,85,128,1
76,83,126,1
75,82,125,1
75,82,125,1
76,83,126,1
78,85,128,1
79,86,129,1
81,88,131,1
80,87,130,1
79,86,129,1
79,86,129,1
80,87,130,1
82,89,132,1
81,89,129,1
80,88,128,1
79,87,127,1
77,85,125,1
77,85,125,1
77,85,125,1
78,86,126,1
79,87,127,1
79,87,127,1
81,89,129,1
83,91,131,1
82,90,130,1
81,89,129,1
81,89,129,1
84,92,132,1
87,95,135,1
80,90,130,1
81,91,131,1
82,92,132,1
82,92,132,1
83,93,133,1
83,93,133,1
82,92,132,1
82,92,132,1
84,94,134,1
83,93,133,1
82,92,132,1
82,92,132,1
80,90,130,1
80,90,130,1
79,89,129,1
76,88,128,1
75,91,128,1
75,91,128,1
78,88,128,1
79,87,127,1
80,86,129,1
79,85,128,1
77,83,128,1
71,84,130,1
62,80,127,1
159,183,229,1
159,185,232,1
162,187,237,1
165,187,239,1
170,188,241,1
172,188,241,1
178,192,244,1
186,202,249,1
187,204,247,1
191,207,250,1
193,209,252,1
197,210,254,1
197,211,253,1
199,211,253,1
198,210,250,1
210,220,255,1
208,219,255,1
209,218,255,1
207,216,254,1
208,215,254,1
208,216,253,1
209,217,254,1
210,218,255,1
211,218,255,1
209,218,255,1
208,217,255,1
208,217,255,1
208,217,255,1
208,217,255,1
209,218,255,1
209,218,255,1
208,217,255,1
207,216,254,1
205,214,252,1
203,212,250,1
202,211,249,1
203,212,250,1
205,214,252,1
206,215,253,1
208,219,255,1
208,219,255,1
207,218,255,1
206,217,255,1
206,217,255,1
205,216,254,1
204,214,254,1
204,214,254,1
205,215,255,1
205,215,255,1
204,213,255,1
204,213,255,1
203,212,255,1
202,211,254,1
202,211,255,1
202,211,255,1
206,215,255,1
206,215,255,1
205,214,255,1
205,214,255,1
204,213,255,1
203,212,255,1
203,212,255,1
203,212,255,1
200,209,252,1
201,210,253,1
202,211,254,1
202,211,254,1
201,210,253,1
202,211,254,1
204,213,255,1
206,215,255,1
205,215,255,1
204,215,253,1
203,213,253,1
202,212,252,1
202,212,252,1
202,212,252,1
203,213,253,1
204,214,254,1
204,214,254,1
204,214,254,1
203,213,253,1
202,212,252,1
202,211,254,1
202,211,254,1
202,211,254,1
202,211,254,1
200,210,250,1
200,210,250,1
200,210,250,1
199,209,249,1
199,209,249,1
199,209,249,1
199,209,249,1
199,209,249,1
200,210,250,1
200,210,250,1
200,210,250,1
200,210,250,1
200,210,250,1
200,210,250,1
200,210,250,1
200,210,250,1
199,210,254,1
199,210,254,1
198,209,253,1
198,209,253,1
198,209,253,1
70,80,120,1
71,81,121,1
73,83,123,1
74,84,124,1
73,83,123,1
71,81,121,1
68,78,118,1
67,77,117,1
70,80,120,1
70,80,120,1
70,80,120,1
71,81,121,1
71,81,121,1
72,82,122,1
72,82,122,1
72,82,122,1
72,79,122,1
74,81,124,1
77,84,127,1
78,85,128,1
77,84,127,1
76,83,126,1
77,84,127,1
77,84,127,1
74,81,124,1
76,83,126,1
78,85,128,1
79,86,129,1
79,86,129,1
79,86,129,1
81,88,131,1
83,90,133,1
82,90,130,1
81,89,129,1
79,87,127,1
78,86,126,1
77,85,125,1
77,85,125,1
78,86,126,1
79,87,127,1
82,90,130,1
84,92,132,1
86,94,134,1
85,93,133,1
84,92,132,1
84,92,132,1
87,95,135,1
91,99,139,1
85,95,135,1
85,95,135,1
85,95,135,1
84,94,134,1
83,93,133,1
82,92,132,1
81,91,131,1
80,90,130,1
81,91,131,1
81,91,131,1
81,91,131,1
81,91,131,1
81,91,131,1
81,91,131,1
81,91,131,1
79,91,131,1
75,91,128,1
75,91,128,1
78,88,128,1
79,87,127,1
82,85,129,1
79,85,128,1
77,83,130,1
71,84,130,1
60,78,125,1
158,181,229,1
157,184,234,1
160,187,237,1
165,187,239,1
167,188,240,1
172,187,243,1
177,193,246,1
181,199,246,1
182,201,244,1
187,204,247,1
189,206,249,1
191,207,250,1
194,208,250,1
193,207,249,1
195,207,247,1
201,213,253,1
204,214,254,1
204,214,254,1
206,215,253,1
207,216,254,1
208,215,254,1
209,216,255,1
209,218,255,1
208,217,255,1
207,216,254,1
206,215,253,1
206,215,253,1
207,216,254,1
209,218,255,1
211,220,255,1
212,221,255,1
208,217,255,1
207,216,254,1
205,214,252,1
204,213,251,1
205,214,252,1
207,216,254,1
210,219,255,1
211,220,255,1
209,220,255,1
209,220,255,1
208,219,255,1
207,218,255,1
205,216,254,1
204,215,253,1
203,213,253,1
203,213,253,1
205,215,255,1
204,214,254,1
203,212,255,1
202,211,254,1
201,210,253,1
200,209,252,1
200,209,253,1
199,208,252,1
202,211,254,1
202,211,254,1
201,210,253,1
201,210,253,1
201,210,253,1
200,209,252,1
200,209,252,1
200,209,252,1
202,211,254,1
203,212,255,1
204,213,255,1
204,213,255,1
203,212,255,1
204,213,255,1
206,215,255,1
208,217,255,1
206,215,255,1
205,215,255,1
203,213,253,1
202,212,252,1
201,211,251,1
201,211,251,1
202,212,252,1
203,213,253,1
204,214,254,1
203,213,253,1
202,212,252,1
201,211,251,1
201,210,253,1
201,210,253,1
201,210,253,1
202,211,254,1
202,212,252,1
201,211,251,1
201,211,251,1
199,209,249,1
198,208,248,1
197,207,247,1
196,206,246,1
196,206,246,1
200,210,250,1
200,210,250,1
200,210,250,1
200,210,250,1
200,210,250,1
200,210,250,1
200,210,250,1
200,210,250,1
198,209,253,1
197,208,252,1
196,207,251,1
196,207,251,1
196,207,251,1
71,80,123,1
71,80,123,1
71,80,123,1
70,79,122,1
70,79,122,1
70,79,122,1
69,78,121,1
69,78,121,1
73,82,125,1
74,83,126,1
74,83,126,1
75,84,127,1
75,84,127,1
75,84,127,1
74,83,126,1
74,83,126,1
75,81,126,1
75,81,126,1
76,82,127,1
76,82,127,1
76,82,127,1
75,81,126,1
74,80,125,1
74,80,125,1
74,80,125,1
75,81,126,1
77,83,128,1
79,85,130,1
80,86,131,1
80,86,131,1
79,85,130,1
79,86,129,1
78,86,126,1
78,86,126,1
78,86,126,1
79,87,127,1
79,87,127,1
80,88,128,1
80,88,128,1
80,88,128,1
83,91,131,1
82,90,130,1
82,90,130,1
81,89,129,1
81,89,129,1
82,90,130,1
82,90,130,1
83,91,131,1
82,90,130,1
81,89,129,1
80,88,128,1
81,89,129,1
83,91,131,1
84,92,132,1
83,91,131,1
82,90,130,1
81,89,129,1
81,89,129,1
80,88,128,1
80,88,128,1
79,87,127,1
78,86,126,1
76,84,124,1
74,84,124,1
72,85,123,1
73,86,124,1
76,86,126,1
79,87,127,1
83,86,130,1
80,86,129,1
76,84,131,1
70,85,131,1
63,83,130,1
152,178,225,1
154,184,233,1
162,191,242,1
161,187,241,1
167,191,245,1
171,190,247,1
168,186,239,1
177,197,244,1
179,200,245,1
184,203,248,1
187,206,249,1
190,207,250,1
190,207,250,1
190,206,249,1
191,205,247,1
198,212,254,1
200,212,252,1
200,212,252,1
203,213,253,1
205,213,253,1
206,214,254,1
206,214,254,1
206,214,254,1
209,217,255,1
207,217,255,1
207,217,255,1
206,216,255,1
206,216,255,1
206,216,255,1
206,216,255,1
206,216,255,1
206,216,255,1
206,216,255,1
206,216,255,1
206,216,255,1
206,216,255,1
206,216,255,1
206,216,255,1
206,216,255,1
212,223,255,1
210,221,255,1
208,219,255,1
206,217,255,1
206,216,255,1
207,217,255,1
208,218,255,1
210,220,255,1
212,221,255,1
211,220,255,1
208,217,255,1
206,215,255,1
205,214,255,1
204,213,255,1
205,214,255,1
205,214,255,1
200,211,255,1
200,211,255,1
200,211,255,1
200,211,255,1
200,211,255,1
201,212,255,1
201,212,255,1
201,212,255,1
200,211,255,1
202,213,255,1
203,214,255,1
204,215,255,1
203,214,255,1
201,212,255,1
199,210,254,1
197,209,251,1
202,211,254,1
202,211,254,1
203,212,255,1
203,212,255,1
203,212,255,1
202,211,254,1
201,210,253,1
201,210,253,1
199,208,251,1
199,208,251,1
199,209,249,1
200,210,250,1
200,210,250,1
200,210,250,1
201,211,251,1
201,211,251,1
201,211,251,1
201,211,251,1
201,211,251,1
200,210,250,1
200,210,250,1
199,209,249,1
199,209,249,1
199,209,249,1
202,212,252,1
200,210,250,1
199,209,249,1
198,208,248,1
197,207,247,1
198,208,248,1
199,209,249,1
199,209,249,1
202,213,255,1
201,212,255,1
200,211,255,1
200,211,255,1
199,210,254,1
71,80,123,1
70,79,122,1
70,79,122,1
70,79,122,1
69,78,121,1
69,78,121,1
69,78,121,1
68,77,120,1
73,82,125,1
73,82,125,1
74,83,126,1
74,83,126,1
74,83,126,1
73,82,125,1
73,82,125,1
72,81,124,1
77,83,128,1
77,83,128,1
77,83,128,1
76,82,127,1
76,82,127,1
76,82,127,1
76,82,127,1
76,82,127,1
75,81,126,1
76,82,127,1
77,83,128,1
78,84,129,1
79,85,130,1
80,86,131,1
80,86,131,1
80,87,130,1
80,87,130,1
80,88,128,1
79,87,127,1
79,87,127,1
79,87,127,1
79,87,127,1
79,87,127,1
79,87,127,1
81,89,129,1
81,89,129,1
80,88,128,1
80,88,128,1
80,88,128,1
80,88,128,1
81,89,129,1
81,89,129,1
81,89,129,1
79,87,127,1
78,86,126,1
79,87,127,1
81,89,129,1
82,90,130,1
82,90,130,1
80,88,128,1
80,88,128,1
81,89,129,1
82,90,130,1
82,90,130,1
81,89,129,1
79,87,127,1
77,85,125,1
74,84,124,1
76,89,127,1
75,88,126,1
77,85,125,1
77,83,124,1
78,81,125,1
76,82,125,1
74,82,129,1
68,82,130,1
60,82,130,1
151,178,228,1
153,184,235,1
159,191,244,1
156,187,240,1
163,190,246,1
171,194,250,1
170,191,246,1
174,197,245,1
176,200,246,1
181,204,250,1
184,207,253,1
188,209,254,1
188,209,254,1
192,208,254,1
192,209,252,1
196,212,255,1
198,212,254,1
198,212,254,1
201,213,253,1
203,213,253,1
206,214,254,1
206,214,254,1
206,214,254,1
202,212,252,1
202,212,252,1
202,212,252,1
202,212,252,1
203,213,253,1
203,213,253,1
203,213,253,1
203,213,253,1
204,214,254,1
204,214,254,1
204,214,254,1
204,214,254,1
205,215,255,1
205,215,255,1
205,215,255,1
205,215,255,1
208,219,255,1
207,218,255,1
205,216,254,1
204,215,253,1
204,214,254,1
204,214,254,1
205,215,255,1
206,216,255,1
203,212,255,1
202,211,254,1
201,210,254,1
